,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_learning_rate,param_max_depth,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,108.080666622,0.734000047048,0.669864198652,0.99977377556,0.1,12,200,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 12}",3,0.674766274994,0.999789785459,0.676619269091,0.999742916933,0.658207051871,0.999788624287,1.04080950668,0.0198158502328,0.00827748754478,2.18254929706e-05
1,161.85499994,0.888333400091,0.669172335777,0.999965840127,0.1,12,300,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 12}",5,0.673323249428,0.999964034972,0.673117762156,0.999963222903,0.661075995746,0.999970262504,1.46015959424,0.0455363252795,0.00572559153699,3.1446177258e-06
2,211.563666582,0.941666762034,0.668644613468,0.999988244809,0.1,12,400,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 12}",6,0.673562500759,0.999988422071,0.671751919444,0.999987244634,0.660619420203,0.999989067723,1.76986194675,0.0271947946793,0.00572260700419,7.54753695689e-07
3,142.786333402,0.822666565577,0.670267301925,0.999973839028,0.1,16,200,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 16}",2,0.672737453542,0.999978321884,0.676434747966,0.99997073423,0.661629704266,0.999972460972,1.97372844043,0.0308797129519,0.00629145274667,3.2472965115e-06
4,213.829666694,0.966000000636,0.670788522675,0.999990443277,0.1,16,300,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 16}",1,0.672586736515,0.999991984415,0.672964137196,0.999988897551,0.666814694314,0.999990447865,2.00678950346,0.0261915937212,0.00281414187038,1.26021099947e-06
5,275.421333313,1.09266670545,0.669366464926,0.999992253019,0.1,16,400,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 16}",4,0.673084133234,0.999993183124,0.670096379517,0.99999085953,0.664918882027,0.999992716403,8.97468838027,0.0420501602612,0.0033731699534,1.00359873222e-06
6,168.69233338,0.843333323797,0.665187102578,0.999989599092,0.1,20,200,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 20}",9,0.673891602721,0.999990491659,0.669584933627,0.999987857752,0.652084771388,0.999990447865,0.988068869913,0.0232713147065,0.00943009938582,1.23144298033e-06
7,253.930666685,0.958999951681,0.666725340851,0.999992390241,0.1,20,300,"{'n_estimators': 300, 'learning_rate': 0.1, 'max_depth': 20}",8,0.673374651277,0.999993269461,0.671492602874,0.999991069742,0.655308768402,0.999992831519,5.6123374809,0.0226421346396,0.00810921785842,9.50696494909e-07
8,329.31066672,1.05900001526,0.667415139978,0.999993105546,0.1,20,400,"{'n_estimators': 400, 'learning_rate': 0.1, 'max_depth': 20}",7,0.67477518398,0.999993845042,0.670538970955,0.999992225908,0.656931264998,0.999993245687,6.17995614415,0.0360832978411,0.00761227522469,6.68394984527e-07
